iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
NSB,,,BS,Bimini North Seaplane Base,NA,seaplanes,null,-5,\\N,Bimini,Bahamas
GZM,,,MT,Xewkija Heliport,EU,heliport,null,1,LMMG,Gozo,Malte
HVN,-72.888336,41.265278,US,Tweed-New Haven Airport,NA,airport,medium,-5,KHVN,New Haven,Etats-Unis
AVL,-82.537315,35.43508,US,Asheville Regional Airport,NA,airport,large,-5,KAVL,Asheville,Etats-Unis
GSO,-79.9373,36.105324,US,Piedmont Triad,NA,airport,large,-5,KGSO,Greensboro,Etats-Unis
FSD,-96.73115,43.580296,US,Sioux Falls,NA,airport,medium,-6,KFSD,Sioux Falls,Etats-Unis
AYQ,130.97658,-25.190878,AU,Ayers Rock,OC,airport,medium,9.5,YAYE,Uluru,Australie
MHT,-71.43844,42.92786,US,Manchester Regional Airport,NA,airport,large,-5,KMHT,Manchester NH,Etats-Unis
APF,-81.775276,26.152779,US,Naples Muni,NA,airport,medium,-5,KAPF,Naples,Etats-Unis
RDN,103.00694,5.765278,MY,Redang,AS,airport,small,8,WMPR,Redang,Malaisie
SDF,-85.74179,38.186375,US,Louisville International Airport,NA,airport,large,-5,KSDF,Louisville,Etats-Unis
CHO,-78.44928,38.139416,US,Charlottesville-Albemarle,NA,airport,medium,-5,KCHO,Charlottesville VA,Etats-Unis
ROA,-79.97038,37.32051,US,Roanoke Regional,NA,airport,large,-5,KROA,Roanoke VA,Etats-Unis
LEX,-84.59792,38.03762,US,Blue Grass,NA,airport,large,-5,KLEX,Lexington KY,Etats-Unis
EVV,-87.52796,38.046165,US,Evansville Regional,NA,airport,medium,-6,KEVV,Evansville,Etats-Unis
ABQ,-106.617195,35.049625,US,Albuquerque International Sunport,NA,airport,large,-7,KABQ,Albuquerque,Etats-Unis
BZN,-111.16033,45.777687,US,Gallatin Field,NA,airport,medium,-7,KBZN,Bozeman,Etats-Unis
BIL,-108.53723,45.803417,US,Billings Logan International Airport,NA,airport,large,-7,KBIL,Billings,Etats-Unis
BTM,-112.49389,45.95111,US,Bert Mooney Airport,NA,airport,medium,-7,KBTM,Butte,Etats-Unis
TVC,-85.58035,44.744083,US,Cherry Capital Airport,NA,airport,medium,-5,KTVC,Traverse City,Etats-Unis
FRS,-89.88333,16.916668,GT,Mundo Maya International,NA,airport,medium,-6,MGTK,Flores,Guatemala
BHB,-68.361664,44.44889,US,Hancock County - Bar Harbor,NA,airport,medium,-5,KBHB,Bar Harbor,Etats-Unis
JAC,-110.73613,43.602806,US,Jackson Hole Airport,NA,airport,medium,-7,KJAC,Jacksn trou,Etats-Unis
RFD,-89.222115,42.30364,US,Chicago Rockford International Airport,NA,airport,large,-6,KRFD,Rockford,Etats-Unis
DME,37.899494,55.414566,RU,Domododevo,EU,airport,large,4,UUDD,Moscou,Russie
SYX,109.409706,18.31063,CN,Phoenix International,AS,airport,large,8,ZJSY,Sanya,Chine
MFN,167.91112,-44.669445,NZ,Milford Sound Airport,OC,airport,small,12,NZMF,Milford Sound,Nouvelle-Zélande
TSS,,,US,East 34th Street Heliport,NA,heliport,null,-5,NONE,New York,Etats-Unis
LJG,100.25,26.683332,CN,Lijiang Airport,AS,airport,medium,8,ZPLJ,Lijiang,Chine
GSP,-82.21706,34.890568,US,Greenville-Spartanburg International,NA,airport,large,-5,KGSP,Greenville,Etats-Unis
BMI,-88.91483,40.48401,US,Central Illinois Rgnl,NA,airport,large,-6,KBMI,Bloomington,Etats-Unis
GPT,-89.07203,30.413284,US,Gulfport-Biloxi,NA,airport,large,-6,KGPT,Gulfport,Etats-Unis
AZO,-85.55656,42.239964,US,Kalamazoo,NA,airport,medium,-5,KAZO,Kalamazoo,Etats-Unis
TOL,-83.8069,41.5925,US,Toledo,NA,airport,large,-5,KTOL,Toledo,Etats-Unis
FWA,-85.18771,40.98666,US,Fort Wayne,NA,airport,large,-5,KFWA,Fort Wayne,Etats-Unis
DEC,-88.868614,39.834167,US,Decatur,NA,airport,medium,-6,KDEC,Decatur,Etats-Unis
CID,-91.7003,41.889423,US,Cedar Rapids,NA,airport,large,-6,KCID,Cedar Rapids,Etats-Unis
LSE,-91.264336,43.875244,US,La Crosse Municipal,NA,airport,medium,-6,KLSE,La Crosse,Etats-Unis
PIA,-89.69012,40.66643,US,Peoria Regional,NA,airport,large,-6,KPIA,Peoria,Etats-Unis
ATW,-88.50994,44.26011,US,Appleton,NA,airport,small,-6,KATW,Appleton,Etats-Unis
RST,-92.48977,43.910793,US,Rochester,NA,airport,large,-6,KRST,Rochester,Etats-Unis
CMI,-88.26905,40.039665,US,Champaign,NA,airport,medium,-6,KCMI,Champaign,Etats-Unis
MHK,-96.66889,39.142223,US,Manhattan Reigonal,NA,airport,medium,-6,KMHK,Manhattan,Etats-Unis
KGC,137.52332,-35.709305,AU,Kingscote Airport,OC,airport,medium,9.5,YKSC,Kingscote,Australie
HVB,152.88521,-25.319868,AU,Hervey Bay Airport,OC,airport,medium,10,YHBA,Hervey Bay,Australie
BSL,7.532604,47.59961,FR,EuroAirport Basel-Mulhouse-Freiburg,EU,airport,medium,1,\\N,Bâle,Suisse
DLU,100.32316,25.65135,CN,Dali,AS,airport,medium,8,ZPDL,Dali,Chine
JHG,100.76646,21.973421,CN,Jinghong,AS,airport,medium,8,\\N,Jinghong,Chine
MZV,114.8,4.033333,MY,Mulu,AS,airport,medium,8,\\N,Mulu,Malaisie
SSH,34.385254,27.979357,EG,Sharm El Sheikh Intl,AS,airport,medium,2,HESH,Sharm El Sheikh,Egypte
NBO,36.92578,-1.319167,KE,Jomo Kenyatta International,AF,airport,large,3,HKJK,Nairobi,Kenya
SEU,34.821545,-2.4567,TZ,Seronera,AF,airport,small,3,HTSN,Seronera,Tanzanie
FTE,-72.053696,-50.284225,AR,El Calafate,SA,airport,medium,-3,SAWC,El Calafate,Argentine
ARM,151.61493,-30.532297,AU,Armidale,OC,airport,medium,10,YARM,Armidale,Australie
GJT,-108.528336,39.122665,US,Grand Junction Regional,NA,airport,medium,-7,KGJT,Grand Junction,Etats-Unis
SRQ,-82.55328,27.38748,US,Sarasota Bradenton Intl,NA,airport,large,-5,KSRQ,Sarasota,Etats-Unis
BDA,-64.70115,32.35994,BM,Bermuda Intl,NA,airport,medium,-4,TXKF,Bermudes,Bermudes
MLI,-90.50611,41.453896,US,Quad City Intl,NA,airport,large,-6,KMLI,Moline,Etats-Unis
PFN,-85.68309,30.207085,US,Panama City Bay Co Intl,NA,airport,medium,-6,KPFN,Panama City,Etats-Unis
HIR,160.04819,-9.428592,SB,Honiara International,OC,airport,medium,11,AGGH,Honiara,Iles Salomon
PPT,-149.60938,-17.55963,PF,Faa\\\\'a International,OC,airport,medium,-10,NTAA,Papeete,Polynésie française
INU,166.91667,-0.533333,NR,Nauru Intl,OC,airport,medium,12,ANYN,Nauru,Nauru
FUN,179.20833,-8.516667,TV,Funafuti International,OC,airport,medium,12,NGFU,Funafuti,Tuvalu
OVB,82.667,55.00901,RU,Tolmachevo,AS,airport,medium,7,UNNT,Novosibirsk,Russie
XKH,103.36667,19.3,LA,Xieng Khouang,AS,airport,small,7,VLXK,Phon Savan,Laos
HUI,107.700874,16.398224,VN,Phu Bai,AS,airport,medium,7,\\N,Teinte,Viêt-Nam
BIS,-100.75821,46.77448,US,Bismarck Municipal Airport,NA,airport,medium,-6,KBIS,Bismarck,Etats-Unis
INC,106.35,38.35,CN,Yinchuan,AS,airport,medium,8,ZLIC,Yinchuan,Chine
HGN,97.97523,19.29968,TH,Mae Hong Son,AS,airport,medium,7,VTCH,Mae Hong Son,Thaïlande
RAP,-103.06118,44.037582,US,Rapid City Regional Airport,NA,airport,medium,-7,KRAP,Rapid City,Etats-Unis
FNT,-83.73891,42.973812,US,Bishop International,NA,airport,medium,-5,KFNT,Silex,Etats-Unis
DVO,125.6447,7.130696,PH,Francisco Bangoy International,AS,airport,large,8,RPMD,Davao,Philippines
FNC,-16.775635,32.693123,PT,Madeira,EU,airport,medium,0,LPMA,Funchal,Portugal
STM,-54.78639,-2.424886,BR,Santarem,SA,airport,medium,-4,SBSN,Santarem,Brésil
KOS,103.63908,10.580739,KH,Sihanoukville,AS,airport,small,7,VDSV,Sihanoukville,Cambodge
YOA,-110.61444,64.69945,CA,Ekati,NA,airport,medium,-7,CYOA,Ekati,Canada
NPE,176.87225,-39.46667,NZ,Napier,OC,airport,medium,12,NZNR,NAPIER,Nouvelle-Zélande
LEV,178.83333,-17.683332,FJ,Levuka Airfield,OC,airport,small,12,NFNB,Levuka,Fidji
LXA,90.90051,29.29305,CN,Lhasa-Gonggar,AS,airport,medium,8,ZULS,Lhasa,Chine
RDD,-122.29991,40.505768,US,Redding Muni,NA,airport,medium,-8,KRDD,Redding,Etats-Unis
EUG,-123.21197,44.119198,US,Mahlon Sweet Fld,NA,airport,medium,-8,KEUG,Eugene,Etats-Unis
IDA,-112.06751,43.514854,US,Idaho Falls Rgnl,NA,airport,medium,-7,KIDA,Idaho Falls,Etats-Unis
MFR,-122.87312,42.369026,US,Rogue Valley Intl Medford,NA,airport,medium,-8,KMFR,Medford,Etats-Unis
KBZ,173.68333,-42.416668,NZ,Kaikoura,OC,airport,small,12,NZKI,Kaikoura,Nouvelle-Zélande
RDM,-121.162895,44.254272,US,Roberts Fld,NA,airport,medium,-8,KRDM,Redmond-Bend,Etats-Unis
PCN,174.03334,-41.35,NZ,Koromiko,OC,airport,small,12,NZPN,Picton,Nouvelle-Zélande
WDH,17.463202,-22.487345,NA,Windhoek Hosea Kutako International Airport,AF,airport,medium,1,FYWV,Windhoek,Namibie
YWH,,,CA,Victoria Inner Harbour Airport,NA,seaplanes,null,-8,CYWH,Victoria,Canada
CXH,,,CA,Vancouver Coal Harbour,NA,seaplanes,null,-8,CAQ3,Vancouver,Canada
TNA,117.20688,36.85769,CN,Jinan,AS,airport,large,8,ZSJN,Jinan,Chine
CZX,119.77976,31.914116,CN,Changzhou,AS,airport,small,8,ZSCG,Changzhou,Chine
YBP,104.54395,28.797659,CN,Yibin,AS,airport,small,8,ZUYB,Yibin,Chine
TJM,65.35024,57.181828,RU,Roschino,AS,airport,medium,6,USTR,Tyumen,Russie
CAK,-81.43583,40.914963,US,Akron Canton Regional Airport,NA,airport,medium,-5,KCAK,Akron,Etats-Unis
HSV,-86.77484,34.64857,US,Huntsville International Airport-Carl T Jones Field,NA,airport,large,-6,KHSV,Huntsville,Etats-Unis
PKB,-81.43889,39.345554,US,Mid-Ohio Valley Regional Airport,NA,airport,medium,-5,KPKB,PARKERSBURG,Etats-Unis
MGM,-86.39029,32.305042,US,Montgomery Regional Airport,NA,airport,large,-6,KMGM,MONTGOMERY,Etats-Unis
TRI,-82.40785,36.48111,US,Tri-Cities Regional Airport,NA,airport,large,-5,KTRI,BRISTOL,Etats-Unis
PAH,-88.7725,37.06111,US,Barkley Regional Airport,NA,airport,medium,-6,KPAH,PADUCAH,Etats-Unis
KUF,50.14742,53.50782,RU,Kurumoch,EU,airport,large,4,\\N,Samara,Russie
JIB,43.149677,11.552361,DJ,Ambouli International Airport,AF,airport,medium,3,HDAM,Djibouti,Djibouti
HAK,110.45717,19.941612,CN,Meilan,AS,airport,large,8,ZJHK,Haikou,Chine
MFA,39.665,-7.913889,TZ,Mafia,AF,airport,small,3,HTMA,Mafia Island,Tanzanie
FCA,-114.25315,48.307304,US,Glacier Park Intl,NA,airport,medium,-7,KFCA,Kalispell,Etats-Unis
UII,-86.8875,16.091667,HN,Utila Airport,NA,airport,small,-6,MHUT,Utila,Honduras
SNV,-61.11667,4.55,VE,Santa Elena Airport,SA,airport,medium,-4,\\N,Santa Elena de Uairen,Venezuela
MBS,-84.090744,43.53339,US,Mbs Intl,NA,airport,large,-5,KMBS,Saginaw,Etats-Unis
BGM,-75.98294,42.208534,US,Greater Binghamton Edwin A Link Fld,NA,airport,medium,-5,KBGM,Binghamton,Etats-Unis
NNT,100.78333,18.8,TH,Nan,AS,airport,medium,7,VTCN,Nan,Thaïlande
ROI,103.77695,16.115278,TH,Roi Et,AS,airport,medium,7,VTUV,Roi Et,Thaïlande
BFV,103.25528,15.226944,TH,Buri Ram,AS,airport,medium,7,VTUO,Buri Ram,Thaïlande
UNN,98.629166,9.852778,TH,Ranong,AS,airport,medium,7,\\N,Ranong,Thaïlande
TDX,102.31867,12.273953,TH,Trat,AS,airport,medium,7,VTBO,Trat,Thaïlande
CRK,120.546486,15.182571,PH,Diosdado Macapagal International,AS,airport,large,8,RPLC,Angeles City,Philippines
SDK,118.06184,5.896877,MY,Sandakan,AS,airport,medium,8,WBKS,Sandakan,Malaisie
LXG,101.46667,21.05,LA,Luang Namtha,AS,airport,small,7,VLLN,Luang Namtha,Laos
ODY,104.166664,20.583332,LA,Oudomxay,AS,airport,small,7,VLOS,Muang Xay,Laos
SHE,123.426926,41.861084,CN,Shenyang Taoxian International Airport,AS,airport,large,8,ZYTX,Shenyang,Chine
MNI,-62.233334,16.75,MS,John A. Osborne Airport,NA,airport,medium,1,TRPG,Geralds,Montserrat
PSG,-132.9425,56.80417,US,Petersburg James A. Johnson,NA,airport,medium,-9,PAPG,Pétersbourg,Etats-Unis
LYA,112.38541,34.736362,CN,Luoyang Airport,AS,airport,small,8,ZHLY,Luoyang,Chine
XUZ,117.55408,34.052925,CN,Xuzhou Guanyin Airport,AS,airport,medium,8,ZSXZ,Xuzhou,Chine
IFN,51.87638,32.745686,IR,Esfahan Shahid Beheshti Intl,AS,airport,medium,3.5,\\N,Ispahan,Iran
MWQ,94.94111,20.166668,MM,Magwe,AS,airport,small,6.5,VYMW,Magwe,Birmanie
KHM,95.67965,25.993513,MM,Khamti,AS,airport,small,6.5,VYKI,Khamti,Birmanie
DLI,108.37603,11.749689,VN,Dalat,AS,airport,small,7,VVDL,Dalat,Viêt-Nam
VDH,106.59055,17.515,VN,Dong Hoi,AS,airport,medium,7,\\N,Dong Hoi,Viêt-Nam
VKG,105.083336,10.083333,VN,Rach Gia,AS,airport,medium,7,VVRG,Rach Gia,Viêt-Nam
VCL,108.70389,15.422222,VN,Chu Lai,AS,airport,small,7,VVCA,Chu Lai,Viêt-Nam
TBB,109.33972,13.044167,VN,Dong Tac,AS,airport,medium,7,VVTH,Tuy Hoa,Viêt-Nam
PYY,98.43571,19.371445,TH,Pai,AS,airport,small,7,VTCI,Pai,Thaïlande
BWK,16.683332,43.283333,HR,Brac,EU,airport,medium,1,LDSB,Brac,Croatie
NSI,11.550278,3.702222,CM,Yaounde Nsimalen,AF,airport,medium,1,FKYS,Yaoundé,Cameroun
CKY,-13.62017,9.575655,GN,Conakry,AF,airport,medium,0,GUCY,Conakry,Guinée
AAH,6.133333,50.75,DE,Flugplatz Merzbrueck,EU,airport,small,1,EDKA,Aachen,Allemagne
FKB,8.089752,48.781033,DE,Baden Airpark,EU,airport,large,1,EDSB,Karlsruhe / Baden-Baden,Allemagne
SFB,-81.2432,28.775118,US,Orlando Sanford Intl,NA,airport,large,-5,KSFB,Sanford,Etats-Unis
PQC,103.96324,10.223722,VN,Duong Dong Airport,AS,airport,medium,7,\\N,Phu Quoc,Viêt-Nam
JST,-78.83444,40.316666,US,John Murtha Johnstown-Cambria County Airport,NA,airport,medium,-5,KJST,Johnstown,Etats-Unis
LUA,86.73333,27.683332,NP,Lukla,AS,airport,small,5.75,VNLK,Lukla,Népal
BHP,87.05,27.183332,NP,Bhojpur,AS,airport,small,5.75,VNBJ,Bhojpur,Népal
LDN,86.71667,27.25,NP,Lamidanda,AS,airport,small,5.75,VNLD,Lamidanda,Népal
NGX,85.36305,27.700556,NP,Manang,AS,airport,small,5.75,VNMA,Manang,Népal
PPL,86.6,27.516666,NP,Phaplu,AS,airport,small,5.75,VNPL,Phaplu,Népal
RUM,86.53333,27.316668,NP,Rumjatar,AS,airport,small,5.75,VNRT,Rumjatar,Népal
DNP,82.316666,28.116667,NP,Tulsipur,AS,airport,small,5.75,VNDG,Dang,Népal
RUK,82.46667,28.625,NP,Rukumkot,AS,airport,small,5.75,VNRK,Rukumkot,Népal
JUM,82.19194,29.273611,NP,Jumla,AS,airport,small,5.75,VNJL,Jumla,Népal
TPJ,87.683334,27.35,NP,Taplejung,AS,airport,small,5.75,VNTJ,Taplejung,Népal
TMI,87.2,27.3,NP,Tumling Tar,AS,airport,small,5.75,VNTR,Tumling Tar,Népal
SKH,82.50833,28.333332,NP,Surkhet,AS,airport,small,5.75,VNSK,Surkhet,Népal
IMK,81.816666,29.966667,NP,Simikot,AS,airport,small,5.75,VNST,Simikot,Népal
DOP,82.816666,29,NP,Dolpa,AS,airport,small,5.75,VNDP,Dolpa,Népal
BJH,81.25,29.55,NP,Bajhang,AS,airport,small,5.75,VNBG,Bajhang,Népal
DHI,80.63333,28.683332,NP,Dhangarhi,AS,airport,small,5.75,VNDH,Dhangarhi,Népal
JTY,26.366667,36.566666,GR,Astypalaia,EU,airport,medium,2,LGPL,Astypalaia,Grèce
JIK,26.333332,37.666668,GR,Ikaria,EU,airport,medium,2,LGIK,Ikaria,Grèce
MLO,24.475,36.69611,GR,Milos,EU,airport,small,2,LGML,Milos,Grèce
JNX,25.383333,37.1,GR,Naxos,EU,airport,small,2,LGNX,Cyclades,Grèce
PAS,25.1,37.066666,GR,Paros,EU,airport,small,2,LGPA,Paros,Grèce
KZS,29.576376,36.14167,GR,Kastelorizo,EU,airport,small,2,LGKJ,Kastelorizo,Grèce
RMF,34.592777,25.555786,EG,Marsa Alam Intl,AF,airport,medium,2,HEMA,Marsa Alam,Egypte
NRN,6.150168,51.599285,DE,Niederrhein,EU,airport,medium,1,EDLV,Weeze,Allemagne
USU,120.166664,12.1,PH,Busuanga,AS,airport,medium,8,RPVV,Busuanga,Philippines
BXU,125.48123,8.947999,PH,Butuan,AS,airport,medium,8,RPME,Butuan,Philippines
DPL,123.34418,8.599978,PH,Dipolog,AS,airport,medium,8,RPMG,Dipolog,Philippines
LAO,120.53413,18.182407,PH,Laoag Intl,AS,airport,medium,8,RPLI,Laoag,Philippines
LGP,123.7302,13.15213,PH,Legazpi,AS,airport,medium,8,RPLP,Legazpi,Philippines
OZC,123.84541,8.181967,PH,Ozamis,AS,airport,medium,8,RPMO,Ozamis,Philippines
ZQW,7.399708,49.21516,DE,Zweibruecken,EU,airport,small,1,\\N,Zweibruecken,Allemagne
CEB,123.98278,10.313333,PH,Mactan Cebu Intl,AS,airport,large,8,RPVM,Cebu,Philippines
JUI,7.066667,53.683334,DE,Verkehrslandeplatz Juist,EU,airport,small,1,EDWJ,Juist,Allemagne
BPS,-39.081097,-16.441158,BR,Aeroporto de Porto Seguro,SA,airport,medium,-3,SBPS,Porto Seguro,Brésil
PMW,-48.35278,-10.241667,BR,Palmas,SA,airport,medium,-3,SBPJ,Palmas,Brésil
CLV,-48.63333,-17.75,BR,Caldas Novas,SA,airport,small,-3,SBCN,Caldas Novas,Brésil
MSO,-114.08321,46.918964,US,Missoula Intl,NA,airport,medium,-7,KMSO,Missoula,Etats-Unis
BKQ,145.42833,-24.434168,AU,Blackall,OC,airport,medium,10,YBCK,Blackall,Australie
BDB,152.32187,-24.898708,AU,Bundaberg,OC,airport,medium,10,YBUD,Bundaberg,Australie
GCN,-112.1475,35.951942,US,Grand Canyon National Park Airport,NA,airport,medium,-7,KGCN,Grand Canyon,Etats-Unis
HIS,,,AU,Hayman Island Airport,OC,seaplanes,null,10,YHYN,Hayman Island,Australie
APA,-104.84872,39.572124,US,Centennial,NA,airport,medium,-7,KAPA,Denver,Etats-Unis
LRU,-106.92167,32.290833,US,Las Cruces Intl,NA,airport,medium,-7,KLRU,Las Cruces,Etats-Unis
TPL,-97.409164,31.150278,US,Draughon Miller Central Texas Rgnl,NA,airport,medium,-6,KTPL,Temple,Etats-Unis
HEW,23.814444,37.947224,GR,Athen Helenikon Airport,EU,airport,small,2,\\N,Athènes,Grèce
KDM,72.99593,0.491527,MV,Kaadedhdhoo,AS,airport,medium,5,\\N,Kaadedhdhoo,Maldives
LAK,-134.98584,68.22222,CA,Aklavik,NA,airport,medium,-7,CYKD,Aklavik,Canada
YWJ,-123.5,65.166664,CA,Deline,NA,airport,medium,-7,CYWJ,Deline,Canada
ZFN,-125.566666,64.916664,CA,Tulita,NA,airport,medium,-7,CZFN,Tulita,Canada
YGH,-128.65,66.26667,CA,Fort Good Hope,NA,airport,medium,-7,CYGH,Fort Good Hope,Canada
TAH,169.22821,-19.458445,VU,Tanna island,OC,airport,medium,11,\\N,Tanna,Vanuatu
YPC,-124.07468,69.35514,CA,Paulatuk,NA,airport,medium,-7,CYPC,Paulatuk,Canada
SRZ,-63.1725,-17.804167,BO,Santa Cruz,SA,airport,medium,-4,\\N,Santa Cruz,Bolivie
KUS,-37.11667,65.566666,GL,Kulusuk,NA,airport,small,-2,\\N,Kulusuk,Groenland
SAB,-63.216667,17.65,AN,Juancho E. Yrausquin,NA,airport,small,-4,TNCS,Saba,Antilles néerlandaises
EGE,-106.91347,39.63988,US,Eagle Co Rgnl,NA,airport,medium,-7,KEGE,Vail,Etats-Unis
SKN,15.032921,68.57915,NO,Skagen,EU,airport,medium,1,ENSK,Stokmarknes,Norvège
CSG,-84.94111,32.513332,US,Columbus Metropolitan Airport,NA,airport,medium,-5,KCSG,Colomb,Etats-Unis
FLG,-111.67167,35.13778,US,Flagstaff Pulliam Airport,NA,airport,medium,-7,KFLG,Flagstaff,Etats-Unis
TVL,-119.994446,38.89417,US,Lake Tahoe Airport,NA,airport,medium,-8,KTVL,South Lake Tahoe,Etats-Unis
TWF,-114.486664,42.481945,US,Magic Valley Regional Airport,NA,airport,medium,-7,KTWF,Twin Falls,Etats-Unis
MVY,-70.61182,41.389336,US,Martha\\\\'s Vineyard,NA,airport,small,-5,KMVY,Vineyard Haven MA,Etats-Unis
GON,-72.04639,41.328888,US,Groton New London,NA,airport,medium,-5,KGON,Groton CT,Etats-Unis
STC,-94.166664,45.55,US,Saint Cloud Regional Airport,NA,airport,medium,-6,KSTC,Saint Cloud,Etats-Unis
GOJ,43.789764,56.218613,RU,Nizhny Novgorod,EU,airport,medium,4,UWGG,Nizhniy Novgorod,Russie
ERI,-80.18203,42.08314,US,Erie Intl Tom Ridge Fld,NA,airport,large,-5,KERI,Erie,Etats-Unis
HYA,-70.280556,41.665833,US,Barnstable Muni Boardman Polando Fld,NA,airport,medium,-5,KHYA,Barnstable,Etats-Unis
SPR,-87.96571,17.917067,BZ,San Pedro,NA,airport,medium,-6,MZ10,San Pedro,Belize
MGW,-79.91583,39.642776,US,Morgantown Muni Walter L Bill Hart Fld,NA,airport,medium,-5,KMGW,Morgantown,Etats-Unis
CRW,-81.596504,38.370342,US,Yeager,NA,airport,large,-5,KCRW,Charleston,Etats-Unis
AVP,-75.730644,41.336697,US,Wilkes Barre Scranton Intl,NA,airport,medium,-5,KAVP,Scranton,Etats-Unis
THG,150.57639,-24.494162,AU,Thangool,OC,airport,medium,10,YTNG,Biloela,Australie
FGI,-171.73334,-13.833333,WS,Fagali\\\\'i,OC,airport,small,-11,NSFI,Apia,Samoa
BNK,153.5564,-28.837606,AU,Ballina Byron Gateway,OC,airport,medium,10,YBNA,Ballina Byron Bay,Australie
FAR,-96.82551,46.91953,US,Hector International Airport,NA,airport,medium,-6,KFAR,Fargo,Etats-Unis
MKC,-94.59194,39.12417,US,Downtown,NA,airport,medium,-6,KMKC,Kansas City,Etats-Unis
AZA,-111.655556,33.307777,US,Phoenix-Mesa Gateway,NA,airport,medium,-7,KIWA,Mesa,Etats-Unis
RBE,106.98333,13.666667,KH,Ratanakiri,AS,airport,medium,7,\\N,Ratanakiri,Cambodge
TOF,84.96667,56.5,RU,Tomsk Bogashevo Airport,AS,airport,medium,8,UNTT,Tomsk,Russie
PHY,101.19833,16.681944,TH,Phetchabun,AS,airport,medium,7,VTPB,Phetchabun,Thaïlande
CJM,99.361374,10.711122,TH,Chumphon,AS,airport,medium,7,VTSE,Chumphon,Thaïlande
JZH,103.68306,32.856667,CN,Jiuzhaigou Huanglong,AS,airport,medium,8,ZUJZ,Jiuzhaigou,Chine
SWA,116.75859,23.430237,CN,Wai Sha Airport,AS,airport,medium,8,ZGOW,Shantou,Chine
GEO,-58.25308,6.503833,GY,Cheddi Jagan Intl,SA,airport,medium,-4,SYCJ,Georgetown,Guyane
AGT,-54.833332,-25.5,PY,Ciudad del Este,SA,airport,medium,-4,SGES,Ciudad del Este,Paraguay
OGL,-58.10521,6.807733,GY,Ogle,SA,airport,small,-4,SYGO,Georgetown,Guyane
DNH,94.683334,40.2,CN,Dunhuang Airport,AS,airport,medium,8,ZLDH,Dunhuang,Chine
AOI,13.355723,43.60691,IT,Falconara,EU,airport,medium,1,LIPY,Ancona,Italie
CPO,-70.414406,-27.29892,CL,Copiapo,SA,airport,small,-4,SCHA,Copiapo,Chili
TCP,34.916668,29.55,EG,Taba Intl,AS,airport,medium,2,HETB,Taba,Egypte
LYB,-80.08472,19.6592,KY,Edward Bodden Airfield,NA,airport,medium,-5,MWCL,Little Cayman,Îles Caïmans
BJV,27.672781,37.243954,TR,Bodrum - Milas,AS,airport,large,2,LTFE,Bodrum,Dinde
TBJ,8.876389,36.978333,TN,7 Novembre,AF,airport,medium,0,DTKA,Tabarka,Tunisie
SAW,29.309189,40.904675,TR,Sabiha Gokcen,AS,airport,large,2,LTFJ,Istanbul,Dinde
SCE,-77.84823,40.85372,US,University Park Airport,NA,airport,medium,-5,KUNV,State College en Pennsylvanie,Etats-Unis
BME,122.23429,-17.95264,AU,Broome,OC,airport,medium,8,YPBR,Broome,Australie
NTL,151.84006,-32.804592,AU,Newcastle Airport,OC,airport,medium,10,YWLM,Newcastle,Australie
KLU,14.324192,46.650124,AT,Woerthersee International Airport,EU,airport,medium,1,LOWK,Klagenfurt,Autriche
HFT,23.675867,70.67999,NO,Hammerfest Airport,EU,airport,medium,1,ENHF,Hammerfest,Norvège
HVG,25.833332,70.98333,NO,Valan,EU,airport,medium,1,ENHV,Honningsvag,Norvège
MEH,27.833332,71.03333,NO,Mehamn,EU,airport,medium,1,ENMR,Mehamn,Norvège
VDS,29.845278,70.065,NO,Airport,EU,airport,medium,1,ENVD,Vadso,Norvège
IKA,51.1548,35.40863,IR,Imam Khomeini,AS,airport,large,3.5,OIIE,Téhéran,Iran
MHD,59.64165,36.227173,IR,Mashhad,AS,airport,large,3.5,OIMM,Mashhad,Iran
QEF,,,DE,Egelsbach,EU,airport,medium,1,\\N,Egelsbach,Allemagne
UIK,102.55,58.13333,RU,Ust-Ilimsk,AS,airport,small,9,UIBS,Ust Ilimsk,Russie
MDG,129.58385,44.534943,CN,Mudanjiang,AS,airport,medium,8,\\N,Mudanjiang,Chine
MEI,-88.74917,32.337223,US,Key Field,NA,airport,medium,-6,KMEI,Méridien,Etats-Unis
SPI,-89.67889,39.844166,US,Abraham Lincoln Capital,NA,airport,large,-6,KSPI,Springfield,Etats-Unis
HKV,25.55,41.933334,BG,Uzundzhovo,EU,airport,small,2,LB14,Haskovo,Bulgarie
GUP,-108.78667,35.511112,US,Gallup Muni,NA,airport,medium,-7,KGUP,Gallup,Etats-Unis
LBL,-100.960556,37.044445,US,Liberal Muni,NA,airport,medium,-6,KLBL,Libéral,Etats-Unis
HOV,6.078802,62.179787,NO,Hovden,EU,airport,medium,1,ENOV,Orsta-Volda,Norvège
ISC,-6.291667,49.913334,GB,ISLES OF SCILLY,EU,airport,medium,0,\\N,ST MARY \\\\ 'S,Royaume-Uni
SGF,-93.38226,37.24237,US,Springfield Branson Natl,NA,airport,large,-6,KSGF,Springfield,Etats-Unis
NVK,17.425,68.425,NO,Framnes,EU,airport,medium,1,ENNK,Narvik,Norvège
BVG,29,70.86667,NO,Berlevag,EU,airport,medium,1,ENBV,Berlevag,Norvège
